week_number,week_start,week_end,week_return,week_tg_wuxing,week_dz_wuxing,week_tg_mode,week_volatility,week_abs_return
2010-W36,2010-09-06,2010-09-10,0.04126470093935006,土,土,水,0.019666730351693303,0.01639375155258483
2010-W37,2010-09-13,2010-09-17,-0.024978997206866072,火,木,土,0.020771187760215398,0.017051330900703272
2010-W38,2010-09-20,2010-09-21,-0.0009018488511446799,水,金,木,0.002126573733638016,0.001503714707748636
2010-W39,2010-09-27,2010-09-30,0.016150696089946497,金,土,水,0.023373292354747662,0.019436009338667508
2010-W40,2010-10-08,2010-10-08,0.0,金,木,金,,0.03913108131599278
2010-W41,2010-10-11,2010-10-15,-0.05770259452135964,木,火,木,0.025666718639745404,0.027343362856795957
2010-W42,2010-10-18,2010-10-22,0.0764611660944773,金,土,木,0.022259008472270123,0.023700528316297074
2010-W43,2010-10-25,2010-10-29,-0.040800076471837386,土,金,土,0.034565267733230556,0.025151965583758124
2010-W44,2010-11-01,2010-11-05,-0.007231851526494977,木,木,土,0.020905991302389116,0.016382958882858713
2010-W45,2010-11-08,2010-11-12,0.0013559324111357754,水,土,木,0.026601712028268734,0.019348229364355558
2010-W46,2010-11-15,2010-11-19,-0.04672883903861337,土,火,水,0.03919933760016359,0.03130505479499045
2010-W47,2010-11-22,2010-11-26,0.07895115065487811,火,水,土,0.01661084302612454,0.01910665895040451
2010-W48,2010-11-29,2010-12-03,-0.0645875780190352,水,土,木,0.01960989371599282,0.016326081941358202
2010-W49,2010-12-06,2010-12-10,0.006966802026249936,金,木,水,0.017150461195735857,0.012921919014204064
2010-W50,2010-12-13,2010-12-17,0.004202790530931739,火,金,土,0.011484972037855048,0.008394417049575168
2010-W51,2010-12-20,2010-12-24,-0.05462778063228155,木,土,木,0.01570585123216715,0.018784378194896673
2010-W52,2010-12-27,2010-12-31,0.039463306827397064,金,水,木,0.02654481997270153,0.020815630324761775
2011-W01,2011-01-04,2011-01-07,-0.03887415276166506,土,土,金,0.012132045094845325,0.009790740356983121
2011-W02,2011-01-10,2011-01-14,0.04106857324176093,木,土,土,0.020225919788187767,0.015152507710772405
2011-W03,2011-01-17,2011-01-21,-0.01688451470200883,水,金,木,0.026449708891920564,0.02389965093974935
2011-W04,2011-01-24,2011-01-28,0.024082670515957114,土,木,水,0.013165245086227921,0.011967557177860492
2011-W05,2011-01-31,2011-02-01,0.006372347462258612,火,土,火,0.0029975499882840726,0.004252759538597288
2011-W06,2011-02-09,2011-02-11,0.05083036713601516,木,土,火,0.03316717955981787,0.023562480791812532
2011-W07,2011-02-14,2011-02-18,-0.005785379168158136,金,水,水,0.015969735291949432,0.013034672279504519
2011-W08,2011-02-21,2011-02-25,-0.04594080913158767,火,土,土,0.014770783772210397,0.010571453721872365
2011-W09,2011-02-28,2011-03-04,-0.023631604533276944,木,木,木,0.013247287572781461,0.009530180389366462
2011-W10,2011-03-07,2011-03-11,0.003981018885075954,金,金,木,0.011046874623938198,0.010273606771194408
2011-W11,2011-03-14,2011-03-18,-0.004535155165391262,土,土,土,0.01146402845154735,0.00965834742759722
2011-W12,2011-03-21,2011-03-25,-0.0009263548601307883,木,水,土,0.009200951272323492,0.006820894540728505
2011-W13,2011-03-28,2011-04-01,0.004726651308186625,水,火,木,0.012948418787546977,0.010193986651323745
2011-W14,2011-04-06,2011-04-08,0.010379593673496657,金,木,水,0.02492811224653012,0.016495145290447235
2011-W15,2011-04-11,2011-04-15,0.019923538200899652,火,金,土,0.009746712807077812,0.007307467391752098
2011-W16,2011-04-18,2011-04-21,0.023754086008107057,水,木,木,0.01431475477915598,0.012137468002438024
2011-W17,2011-04-25,2011-04-29,0.01991182343074494,金,土,水,0.018198997329243415,0.015524483930107972
2011-W18,2011-05-03,2011-05-06,-0.007426144331135763,土,火,土,0.015822270899369516,0.0124625623655743
2011-W19,2011-05-09,2011-05-13,0.007290433262679274,木,水,木,0.013116922893133716,0.009411661469132542
2011-W20,2011-05-16,2011-05-20,0.03852328199633546,金,土,木,0.010680913279487425,0.008672209579443875
2011-W21,2011-05-23,2011-05-27,-0.03571263079739566,土,木,土,0.01147768214893946,0.013342284563023107
2011-W22,2011-05-30,2011-06-03,0.04503130474874703,木,金,土,0.013669234538382608,0.014747755455565819
2011-W23,2011-06-07,2011-06-10,0.0023114717023790653,水,火,木,0.024932717171557525,0.016660122406427412
2011-W24,2011-06-13,2011-06-17,-0.013519550087512627,土,水,水,0.0095302771570882,0.007606166762701349
2011-W25,2011-06-20,2011-06-24,0.034289073478632165,火,火,土,0.009539897856384396,0.008958251360361512
2011-W26,2011-06-27,2011-07-01,-0.007540881984612685,水,土,木,0.008760402845141662,0.006218619985515277
2011-W27,2011-07-04,2011-07-08,0.02590465233204276,金,金,水,0.009339728167504622,0.009569803925104727
2011-W28,2011-07-11,2011-07-15,-0.018256890209044405,火,木,土,0.01567948391562065,0.010082644622914276
2011-W29,2011-07-18,2011-07-22,0.024596709260854083,木,土,木,0.011408968821123628,0.010514904800320288
2011-W30,2011-07-25,2011-07-29,-0.0013149245813090288,金,火,木,0.016494495929796443,0.013466351395611387
2011-W31,2011-08-01,2011-08-05,0.014649349739144418,土,水,土,0.013885833167243795,0.011226969176028214
2011-W32,2011-08-08,2011-08-12,0.05401104938429006,木,土,土,0.019997346977620973,0.015580773214805263
2011-W33,2011-08-15,2011-08-19,0.010152371464017908,水,木,木,0.009916504856875619,0.008424506798198493
2011-W34,2011-08-22,2011-08-26,0.035644269266743904,土,金,水,0.02250477479300587,0.015219613117402086
2011-W35,2011-08-29,2011-09-02,-0.012109128789749563,火,土,土,0.017942846523631595,0.014716974039371824
2011-W36,2011-09-05,2011-09-09,-0.02171750297921333,水,水,木,0.02067404168143228,0.01791166450046275
2011-W37,2011-09-13,2011-09-16,0.007650743030394953,金,土,水,0.011613142057440119,0.00959025112178156
2011-W38,2011-09-19,2011-09-23,-0.0329403432254301,火,土,土,0.018509800165606542,0.017169859556805424
2011-W39,2011-09-26,2011-09-30,0.01526747213078838,木,金,木,0.01340515204876493,0.01103369470332995
2011-W41,2011-10-10,2011-10-14,0.008933616087392614,土,土,土,0.021348219589151087,0.01618281885581315
2011-W42,2011-10-17,2011-10-21,-0.03441495860861744,木,火,土,0.0186303173438762,0.013076838288465656
2011-W43,2011-10-24,2011-10-28,0.02177212730735986,水,水,木,0.012446316638473315,0.010854195672715599
2011-W44,2011-10-31,2011-11-04,0.019701082478752942,土,土,水,0.01354264098003396,0.008893363318761446
2011-W45,2011-11-07,2011-11-11,-0.020512137195442842,火,木,土,0.011355057463497867,0.011206752089877734
2011-W46,2011-11-14,2011-11-18,-0.04889862992147733,水,金,火,0.018871954009509348,0.016946297758554815
2011-W47,2011-11-21,2011-11-25,0.062317017123479444,金,土,水,0.011855459169446933,0.01677287169307608
2011-W48,2011-11-28,2011-12-02,-0.02742787968160546,火,水,土,0.010919779979689626,0.010075678248431853
2011-W49,2011-12-05,2011-12-09,-0.023936572827907905,木,火,木,0.015894850770195076,0.014847536062457195
2011-W50,2011-12-12,2011-12-16,-0.017972242404430253,金,土,木,0.016364487239817312,0.012470369976796436
2011-W51,2011-12-19,2011-12-23,-0.009906840931950532,土,金,土,0.013939595311826238,0.009682418173763788
2011-W52,2011-12-26,2011-12-30,-0.009104766992919316,木,木,土,0.022537658482372457,0.017943859161488794
2012-W01,2012-01-04,2012-01-06,0.004771760286976162,木,水,木,0.027353743400435185,0.016555693398289092
2012-W02,2012-01-09,2012-01-13,0.014699248244844546,土,火,水,0.021780673949553454,0.015924397966454167
2012-W03,2012-01-16,2012-01-20,0.042121642223028916,火,水,土,0.04160098404346213,0.03434664637578058
2012-W05,2012-01-30,2012-02-03,0.023359648028364655,金,木,水,0.01342388057546694,0.009657282234511361
2012-W06,2012-02-06,2012-02-10,0.0021455946928485617,火,金,土,0.016355316304074205,0.013546863251618732
2012-W07,2012-02-13,2012-02-17,0.0063684824793624915,木,土,木,0.007928744856453849,0.006409847108869243
2012-W08,2012-02-20,2012-02-24,0.035133116220964496,金,水,木,0.008580181935682676,0.007510884981994923
2012-W09,2012-02-27,2012-03-02,0.032097594246136785,土,火,土,0.01211434551546354,0.010032652515579481
2012-W10,2012-03-05,2012-03-09,0.023851215822180062,木,土,土,0.022583651866632352,0.01648839249505331
2012-W11,2012-03-12,2012-03-16,0.04154738026196389,水,金,木,0.02407946610127945,0.021579079365623765
2012-W12,2012-03-19,2012-03-23,-0.03436764350420777,土,木,水,0.00611872020298053,0.00931636062953121
2012-W13,2012-03-26,2012-03-30,-0.1165642664622539,火,土,土,0.036636021368521066,0.029881726066328218
2012-W14,2012-04-05,2012-04-06,0.018317127912579917,火,金,火,0.013255628402297711,0.02769027264473363
2012-W15,2012-04-09,2012-04-13,0.009838042311807627,金,水,水,0.010924729039725183,0.009479241906140927
2012-W16,2012-04-16,2012-04-19,-0.010541825297108105,火,土,土,0.013204895951844094,0.012154134520882874
2012-W17,2012-04-23,2012-04-27,0.0357231869997731,木,木,木,0.009262016683655672,0.009485899137804637
2012-W18,2012-05-02,2012-05-04,0.032358183666618294,水,水,木,0.0084836347536635,0.01321031433189942
2012-W19,2012-05-07,2012-05-11,-0.041370096033425695,土,土,土,0.01357774919049733,0.011144675917096922
2012-W20,2012-05-14,2012-05-18,-0.0417396061727652,木,水,土,0.015951951999678637,0.015878436058660232
2012-W21,2012-05-21,2012-05-25,-0.061011180619602846,水,火,木,0.027047834294177463,0.022446334517485365
2012-W22,2012-05-28,2012-06-01,0.025302371001910764,土,土,水,0.013932698374955173,0.009898973898620418
2012-W23,2012-06-04,2012-06-08,-0.004291852081541032,火,金,土,0.008421489014778993,0.0062822107651931015
2012-W24,2012-06-11,2012-06-15,0.025457593181265226,水,木,木,0.015624398580801696,0.012947075390006854
2012-W25,2012-06-18,2012-06-21,-0.034931417884111145,金,土,水,0.014455227670463226,0.012340854555787501
2012-W26,2012-06-25,2012-06-29,0.022847551416299985,火,火,土,0.013072353310775392,0.008748953728914674
2012-W27,2012-07-02,2012-07-06,0.06064247401805785,木,水,木,0.036365377930664834,0.025038174534645418
2012-W28,2012-07-09,2012-07-13,0.07519085272156908,金,土,木,0.01910675674350158,0.021652322289671812
2012-W29,2012-07-16,2012-07-20,-0.049901893022122334,土,木,土,0.0094050873466805,0.013025856195226865
2012-W30,2012-07-23,2012-07-27,-0.0028129413766147236,木,金,土,0.009426123985624467,0.0074107530248085545
2012-W31,2012-07-30,2012-08-03,0.0005564830416284984,水,土,木,0.02105118569065187,0.016770340651935986
2012-W32,2012-08-06,2012-08-10,-0.0005465974446009949,土,水,水,0.02509479515321305,0.01903988405096692
2012-W33,2012-08-13,2012-08-17,-0.056068176239179944,火,火,土,0.015206685599972446,0.01677722161958734
2012-W34,2012-08-20,2012-08-24,-0.01882749313797333,水,土,木,0.01607587137160548,0.012896982977914685
2012-W35,2012-08-27,2012-08-31,-0.049418649175905216,金,金,水,0.011953859700433564,0.011107496312144615
2012-W36,2012-09-03,2012-09-07,0.023619701333853625,火,木,土,0.0230891928202295,0.017657801691224207
2012-W37,2012-09-10,2012-09-14,0.005503272397630743,木,土,木,0.005840993076342148,0.0038264043523351097
2012-W38,2012-09-17,2012-09-21,-0.03533509687305601,金,火,木,0.013477107122575153,0.016159779715726096
2012-W39,2012-09-24,2012-09-28,0.037570158663964584,土,水,土,0.016083097713498466,0.01413652052408201
2012-W41,2012-10-08,2012-10-12,0.01114973129680242,水,木,木,0.016339935967232724,0.011079839498466713
2012-W42,2012-10-15,2012-10-19,0.01318070658080352,土,金,水,0.017126069769694743,0.013245682327874935
2012-W43,2012-10-22,2012-10-26,-0.04141740984001894,火,土,土,0.012453810872574706,0.009846438936851026
2012-W44,2012-10-29,2012-11-02,0.02230794004120632,水,水,木,0.013854150894547633,0.008042251159321967
2012-W45,2012-11-05,2012-11-09,-0.02890896890537243,金,火,水,0.011648458022115572,0.011695923628661826
2012-W46,2012-11-12,2012-11-16,-0.04584333604626602,火,土,土,0.02036731087908503,0.01911359548474783
2012-W47,2012-11-19,2012-11-23,-0.049288398882644816,木,金,木,0.030097923660235403,0.025482462867852385
2012-W48,2012-11-26,2012-11-30,-0.004070310892435654,金,木,木,0.01229886671903558,0.009970528416975565
2012-W49,2012-12-03,2012-12-07,0.05209511188340187,土,土,土,0.05465957474500074,0.03568453150760261
2012-W50,2012-12-10,2012-12-14,-0.023025407470490224,木,火,土,0.02097338055638225,0.014289287615777677
2012-W51,2012-12-17,2012-12-21,0.04115202257563521,水,水,木,0.021605859962300036,0.021209563075045956
2012-W52,2012-12-24,2012-12-28,0.04677307128318007,土,土,水,0.01931066440159442,0.015495447525431947
2013-W01,2012-12-31,2013-01-04,-0.011758553438078084,火,木,火,0.008314552873009405,0.005879276719039042
2013-W02,2013-01-07,2013-01-11,0.044041208158713124,水,金,木,0.014279050098168057,0.012665083561638127
2013-W03,2013-01-14,2013-01-18,-0.0401546217678169,金,土,水,0.007932209824568251,0.008517965818813198
2013-W04,2013-01-21,2013-01-25,-0.06548353625353445,火,水,土,0.011286430282094716,0.018685306153031586
2013-W05,2013-01-28,2013-02-01,0.04354592518662028,木,火,木,0.023044555703547305,0.01846749506978495
2013-W06,2013-02-04,2013-02-08,0.025406877651673456,金,土,木,0.022924477942120665,0.014641007747530762
2013-W08,2013-02-18,2013-02-22,0.022367030146895995,木,木,土,0.021572645778915232,0.01691470644715115
2013-W09,2013-02-25,2013-03-01,-0.025327987085577233,水,土,木,0.01255732563304742,0.011577571867285199
2013-W10,2013-03-04,2013-03-08,0.02449102000829591,土,火,水,0.01501513030353158,0.0128205060243422
2013-W11,2013-03-11,2013-03-15,-0.020619287202735703,火,水,土,0.006153396528556417,0.0077099916929466075
2013-W12,2013-03-18,2013-03-22,0.00955697977794353,水,土,木,0.026862860966307547,0.019498829056460436
2013-W13,2013-03-25,2013-03-29,-0.029115422288095008,金,木,水,0.018412745408899638,0.015089889362971846
2013-W14,2013-04-01,2013-04-03,0.0009115770913835572,火,金,土,0.011546243158814445,0.008600930616449442
2013-W15,2013-04-08,2013-04-12,0.03255260303774833,木,土,木,0.025148696040959217,0.017134569478529888
2013-W16,2013-04-15,2013-04-19,0.02052727141276115,金,水,木,0.013728653093328888,0.011269620012501369
2013-W17,2013-04-22,2013-04-26,-0.007715037132953815,土,火,土,0.010175459526665402,0.007273744869995121
2013-W18,2013-05-02,2013-05-03,0.006962200320372674,土,土,土,0.020557523081647218,0.01453636397543172
2013-W19,2013-05-06,2013-05-10,0.03785663313446557,水,金,木,0.015919503329095475,0.01613134173233129
2013-W20,2013-05-13,2013-05-17,0.010309369658861287,土,木,水,0.016236741091534196,0.011408325590021948
2013-W21,2013-05-20,2013-05-24,0.02979032966204013,火,土,土,0.014813927283628698,0.010624095861887173
2013-W22,2013-05-27,2013-05-31,-0.009637619118718015,水,火,木,0.009847998287956088,0.008479706883913826
2013-W23,2013-06-03,2013-06-07,-0.06827254010338242,金,水,水,0.013889576635509496,0.011330879495915398
2013-W24,2013-06-13,2013-06-14,0.0,金,土,金,0.023950070535304534,0.01693525728540996
2013-W25,2013-06-17,2013-06-21,0.0009451796544870353,木,木,木,0.01906455488822335,0.014464624800445688
2013-W26,2013-06-24,2013-06-28,-0.007952328190495035,金,金,木,0.025791127348917947,0.02066840643001911
2013-W27,2013-07-01,2013-07-05,0.007483197803814616,土,土,土,0.012377872122578355,0.008122499632607224
2013-W28,2013-07-08,2013-07-12,0.02559738252449513,木,水,土,0.0290604772144184,0.022993167547067907
2013-W29,2013-07-15,2013-07-19,-0.04359534729232796,水,火,木,0.01870311852608597,0.01619209893399436
2013-W30,2013-07-22,2013-07-26,-0.003112035706629759,土,土,水,0.013939139225507787,0.011220681523338598
2013-W31,2013-07-29,2013-08-02,0.017820178063427096,火,金,土,0.012140119678625669,0.009023310359284388
2013-W32,2013-08-05,2013-08-09,-0.013513719166722933,水,木,木,0.00707210897909228,0.00641604161059281
2013-W33,2013-08-12,2013-08-16,0.02061928720273561,金,土,水,0.016075431149914457,0.01384275963488621
2013-W34,2013-08-19,2013-08-23,-0.02144033123786952,火,火,土,0.007177233197265072,0.008007885426240488
2013-W35,2013-08-26,2013-08-30,-0.009249809012470293,木,水,木,0.013198655631195735,0.010493420370047373
2013-W36,2013-09-02,2013-09-06,0.01837889570201783,金,土,木,0.027434620855587614,0.015358744395678258
2013-W37,2013-09-09,2013-09-13,0.02665430853720582,土,木,土,0.009349054824506275,0.011099475527223818
2013-W38,2013-09-16,2013-09-18,-0.033052049125791544,木,金,火,0.014901476817139079,0.016564366256008097
2013-W39,2013-09-23,2013-09-27,-0.03232272617939058,水,土,木,0.008709916070356176,0.00862234561554427
2013-W40,2013-09-30,2013-09-30,0.0,土,水,土,,0.0022246950221111086
2013-W41,2013-10-08,2013-10-11,-0.010570334858769114,火,土,土,0.0075853505896738204,0.005855076615349654
2013-W42,2013-10-14,2013-10-18,-0.018137347977118436,水,土,木,0.015122969624981978,0.010021533121651076
2013-W43,2013-10-21,2013-10-25,-0.04313186050022011,金,金,水,0.01185488558748608,0.010942361586235868
2013-W44,2013-10-28,2013-11-01,-0.008631372945288304,火,木,土,0.0317407641354318,0.02089667275246195
2013-W45,2013-11-04,2013-11-08,0.008647367041182326,木,土,木,0.006876324135075968,0.005068630454940737
2013-W46,2013-11-11,2013-11-15,0.0054364374304608646,金,火,木,0.021751897813265073,0.017505317016504176
2013-W47,2013-11-18,2013-11-22,-0.01676685985706709,土,水,土,0.010929385920541169,0.007175483623737003
2013-W48,2013-11-25,2013-11-29,0.007189965066239271,木,土,土,0.006865550990152648,0.005420786782112889
2013-W49,2013-12-02,2013-12-06,0.03194004559133582,水,木,木,0.01662908545665922,0.012183939621815467
2013-W50,2013-12-09,2013-12-13,-0.0283578579886674,土,金,水,0.003460240986825021,0.006265572628370522
2013-W51,2013-12-16,2013-12-20,-0.050042512485897986,火,土,土,0.020370660503887264,0.016710628080442262
2013-W52,2013-12-23,2013-12-27,-0.0045977092486294314,水,水,木,0.020436909938828605,0.012923149476299195
2014-W01,2013-12-30,2014-01-03,0.018605187831034486,金,火,金,0.03276894128489595,0.024538780893004982
2014-W02,2014-01-06,2014-01-10,0.004101167744214607,火,土,土,0.021904726608332818,0.01613222091689042
2014-W03,2014-01-13,2014-01-17,-0.014845076937752817,木,金,木,0.02100248210339213,0.017214808729811466
2014-W04,2014-01-20,2014-01-24,0.01670603504052324,金,木,木,0.014799529756937322,0.010184087699590295
2014-W05,2014-01-27,2014-01-29,-0.026579637804712012,土,土,土,0.01478012355731408,0.012375622692791669
2014-W06,2014-02-07,2014-02-07,0.0,土,金,土,,0.004089985251525066
2014-W07,2014-02-10,2014-02-14,0.045477358605231936,水,水,木,0.012668938979129617,0.01085640419407646
2014-W08,2014-02-17,2014-02-21,-0.01431708239949205,土,土,水,0.022585647590970735,0.01571968245854706
2014-W09,2014-02-24,2014-02-28,-0.031584965199191996,火,木,土,0.02039417956054373,0.013191892163927466
2014-W10,2014-03-03,2014-03-07,0.023795737675221158,水,金,木,0.014158606909698444,0.012816777332534727
2014-W11,2014-03-10,2014-03-14,0.1291528889132765,金,土,水,0.04933772192318695,0.03979121374889776
2014-W12,2014-03-17,2014-03-21,-0.02047853134354079,火,水,土,0.024830614542350426,0.02100082842068962
2014-W13,2014-03-24,2014-03-28,-0.06867153472326099,木,火,木,0.02107439710738002,0.0180551117177073
2014-W14,2014-03-31,2014-04-04,0.029552978146681622,金,土,木,0.015153368092790002,0.009306631295987479
2014-W15,2014-04-08,2014-04-11,0.05370038340849517,土,金,金,0.01760930236037185,0.014152051874673898
2014-W16,2014-04-14,2014-04-18,-0.01740150561965361,木,木,土,0.010067920085322484,0.0072816911614528145
2014-W17,2014-04-21,2014-04-25,0.0034863486794377376,水,土,木,0.028638200649717723,0.02266591880558829
2014-W18,2014-04-28,2014-04-30,0.02240829182065803,土,火,金,0.012086329709667795,0.00804998227758565
2014-W19,2014-05-05,2014-05-09,-0.013509750259144788,火,水,土,0.010535401038957051,0.00799874782672344
2014-W20,2014-05-12,2014-05-16,-0.019429519067146774,水,土,木,0.013799723153624396,0.01140796658948234
2014-W21,2014-05-19,2014-05-23,0.0060790460763821925,金,木,水,0.0190193231176598,0.01512502143746886
2014-W22,2014-05-26,2014-05-30,0.011387596836707108,火,金,土,0.006291822052176001,0.004793187136553223
2014-W23,2014-06-03,2014-06-06,0.014260491219156799,木,火,火,0.013152417367264966,0.010327999669963846
2014-W24,2014-06-09,2014-06-13,0.04447744343473945,金,水,木,0.01129666670925641,0.009131616223231019
2014-W25,2014-06-16,2014-06-20,-0.024921602744795542,土,火,土,0.008553844991387567,0.008299320813386916
2014-W26,2014-06-23,2014-06-27,0.03363098367449448,木,土,土,0.011185175127883789,0.012365004101846034
2014-W27,2014-06-30,2014-07-04,-0.03230657838483744,水,金,木,0.011922698467539548,0.008800439303493352
2014-W28,2014-07-07,2014-07-11,0.01632459556458692,土,木,水,0.018039226043823697,0.01582760172728272
2014-W29,2014-07-14,2014-07-18,0.01777359908396407,火,土,土,0.030731092756251913,0.02528457826005164
2014-W30,2014-07-21,2014-07-25,0.03525507675993423,水,火,木,0.01667622604071712,0.010916534350499862
2014-W31,2014-07-28,2014-08-01,-0.03662667797623455,金,水,水,0.01784318866931884,0.014574252576536753
2014-W32,2014-08-04,2014-08-08,-0.03358621031604918,火,土,土,0.015381977011144882,0.011879960150317509
2014-W33,2014-08-11,2014-08-15,0.0160251555500926,木,木,木,0.010659362370704584,0.009421342812883081
2014-W34,2014-08-18,2014-08-22,-0.009726209256076618,金,金,木,0.011769433448358515,0.008986675993659269
2014-W35,2014-08-25,2014-08-29,-0.0074468429244617185,土,土,土,0.02019361377016904,0.01733764179698938
2014-W36,2014-09-01,2014-09-05,0.031399753867979885,木,水,土,0.012354150951729691,0.009802475918471472
2014-W37,2014-09-09,2014-09-12,-0.007337559126316994,水,土,木,0.00679858077692864,0.005988487084463858
2014-W38,2014-09-15,2014-09-19,-0.010119926579762307,土,土,水,0.010384347467210595,0.007591699700593524
2014-W39,2014-09-22,2014-09-26,0.014815085785140682,火,金,土,0.01786401853048771,0.011771207443248383
2014-W40,2014-09-29,2014-09-30,0.0010834237246124504,水,木,木,0.0026916454988536458,0.0029867045094021105
2014-W41,2014-10-08,2014-10-10,-0.000544810691765051,水,水,水,0.014707336315752526,0.011547331007907476
2014-W42,2014-10-13,2014-10-17,0.0005547850350340533,火,火,土,0.01350042429919636,0.010907466511247705
2014-W43,2014-10-20,2014-10-24,-0.048790164169432056,木,水,木,0.0030360852878142095,0.011764738631801965
2014-W44,2014-10-27,2014-10-31,0.035676971365344624,金,土,木,0.009244692893887536,0.009340519504278309
2014-W45,2014-11-03,2014-11-07,-0.024735227134721916,土,木,土,0.00740064798245991,0.008515683816798368
2014-W46,2014-11-10,2014-11-14,0.014372828957758684,木,金,土,0.02252687090859038,0.017679103634673444
2014-W47,2014-11-17,2014-11-21,-0.018524245664168524,水,土,木,0.010754241584420931,0.009770782670436209
2014-W48,2014-11-24,2014-11-28,0.015029506396731188,土,水,水,0.006505982423540985,0.00702363606730304
2014-W49,2014-12-01,2014-12-05,0.040546094394349794,火,火,土,0.024398582300569217,0.024298270559060805
2014-W50,2014-12-08,2014-12-12,0.006896579059060459,水,土,木,0.027598679933930156,0.021509807970301196
2014-W51,2014-12-15,2014-12-19,-0.024180798197214852,金,金,水,0.009260810296447354,0.007406629210060545
2014-W52,2014-12-22,2014-12-26,0.014449097803415013,火,木,土,0.03376409919072194,0.028382401147835974
2015-W01,2014-12-29,2014-12-31,-0.006952519314881641,木,土,木,0.012274919416597108,0.00853882497217749
2015-W02,2015-01-05,2015-01-09,0.0029554591915828513,金,火,木,0.044025409119065655,0.027920658729303806
2015-W03,2015-01-12,2015-01-16,0.01422131272307617,土,水,土,0.02572310769325885,0.02118191819523164
2015-W04,2015-01-19,2015-01-23,0.03913147126307879,木,土,土,0.04568004462427896,0.03339169020817339
